framerate: 11.4535578104
         40548128 function calls (40546794 primitive calls) in 115.655 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 _feature_agglomeration.py:17(AgglomerationTransform)
        1    0.000    0.000    0.000    0.000 _feature_agglomeration.py:4(<module>)
        1    0.000    0.000    0.000    0.000 _fitpack_impl.py:22(<module>)
        1    0.000    0.000    0.000    0.000 _function_transformer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _function_transformer.py:14(FunctionTransformer)
        1    0.000    0.000    0.000    0.000 _gcrotmk.py:4(<module>)
        1    0.000    0.000    0.000    0.000 _globals.py:17(<module>)
        1    0.000    0.000    0.000    0.000 _globals.py:33(ModuleDeprecationWarning)
        1    0.000    0.000    0.000    0.000 _globals.py:45(VisibleDeprecationWarning)
        1    0.000    0.000    0.000    0.000 _globals.py:56(_NoValue)
        1    0.000    0.000    0.000    0.000 _hessian_update_strategy.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _hessian_update_strategy.py:104(FullHessianUpdateStrategy)
        1    0.000    0.000    0.000    0.000 _hessian_update_strategy.py:112(__init__)
        1    0.000    0.000    0.000    0.000 _hessian_update_strategy.py:12(HessianUpdateStrategy)
        1    0.000    0.000    0.000    0.000 _hessian_update_strategy.py:240(BFGS)
        1    0.000    0.000    0.000    0.000 _hessian_update_strategy.py:275(__init__)
        1    0.000    0.000    0.000    0.000 _hessian_update_strategy.py:378(SR1)
        1    0.000    0.000    0.000    0.000 _hungarian.py:10(<module>)
        1    0.000    0.000    0.000    0.000 _hungarian.py:121(_Hungary)
        1    0.000    0.000    0.000    0.000 _import_tools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _import_tools.py:339(PackageLoaderDebug)
        1    0.000    0.000    0.000    0.000 _import_tools.py:9(PackageLoader)
       98    0.000    0.000    0.000    0.000 _inspect.py:133(strseq)
       38    0.000    0.000    0.000    0.000 _inspect.py:142(formatargspec)
        7    0.000    0.000    0.000    0.000 _inspect.py:144(<lambda>)
        5    0.000    0.000    0.000    0.000 _inspect.py:145(<lambda>)
       60    0.000    0.000    0.000    0.000 _inspect.py:146(<lambda>)
       43    0.000    0.000    0.000    0.000 _inspect.py:15(ismethod)
       43    0.000    0.000    0.000    0.000 _inspect.py:28(isfunction)
       38    0.000    0.000    0.000    0.000 _inspect.py:43(iscode)
       38    0.000    0.000    0.000    0.000 _inspect.py:67(getargs)
        1    0.000    0.000    0.000    0.000 _inspect.py:7(<module>)
       43    0.000    0.000    0.000    0.000 _inspect.py:98(getargspec)
        1    0.000    0.000    0.000    0.000 _internal.py:204(dummy_ctype)
        1    0.000    0.000    0.000    0.000 _internal.py:216(_getintp_ctype)
        1    0.000    0.000    0.000    0.000 _internal.py:239(_missing_ctypes)
        1    0.000    0.000    0.000    0.000 _internal.py:246(_ctypes)
        1    0.001    0.001    0.008    0.008 _internal.py:6(<module>)
        1    0.000    0.000    0.000    0.000 _internal.py:683(TooHardError)
        1    0.000    0.000    0.000    0.000 _internal.py:686(AxisError)
       51    0.000    0.000    0.000    0.000 _internal.py:715(_ufunc_doc_signature_formatter)
       78    0.000    0.000    0.000    0.000 _internal.py:726(<genexpr>)
        1    0.000    0.000    0.000    0.000 _iotools.py:170(LineSplitter)
        1    0.000    0.000    0.000    0.000 _iotools.py:266(NameValidator)
        1    0.000    0.000    0.000    0.000 _iotools.py:3(<module>)
        1    0.000    0.000    0.000    0.000 _iotools.py:460(ConverterError)
        1    0.000    0.000    0.000    0.000 _iotools.py:468(ConverterLockError)
        1    0.000    0.000    0.000    0.000 _iotools.py:476(ConversionWarning)
        1    0.000    0.000    0.000    0.000 _iotools.py:489(StringConverter)
        1    0.000    0.000    0.000    0.000 _k_means.pyx:1(PyMODINIT_FUNC PyInit__k_means(void))
        1    0.000    0.000    0.000    0.000 _k_means_elkan.pyx:1(PyMODINIT_FUNC PyInit__k_means_elkan(void))
        1    0.000    0.000    0.000    0.000 _laplacian.py:3(<module>)
        1    0.000    0.000    0.000    0.000 _linprog.py:16(<module>)
        1    0.000    0.000    0.000    0.000 _linprog_ip.py:3(<module>)
        1    0.000    0.000    0.000    0.000 _logsumexp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _matfuncs_sqrtm.py:22(SqrtmError)
        1    0.000    0.000    0.000    0.000 _matfuncs_sqrtm.py:6(<module>)
        1    0.000    0.000    0.000    0.000 _matrix_io.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _memory_helpers.py:1(<module>)
        4    0.000    0.000    0.000    0.000 _methods.py:25(_amax)
      883    0.001    0.000    0.005    0.000 _methods.py:28(_amin)
   971322    0.505    0.000    5.630    0.000 _methods.py:31(_sum)
     1414    0.004    0.000    2.882    0.002 _methods.py:40(_all)
        1    0.000    0.000    0.000    0.000 _methods.py:5(<module>)
        1    0.001    0.001    0.004    0.004 _minimize.py:8(<module>)
        1    0.000    0.000    0.002    0.002 _multiprocessing_helpers.py:5(<module>)
        1    0.000    0.000    0.000    0.000 _multivariate.py:107(_PSD)
        1    0.000    0.000    0.000    0.000 _multivariate.py:1138(matrix_normal_frozen)
        1    0.000    0.000    0.000    0.000 _multivariate.py:1287(dirichlet_gen)
        1    0.000    0.000    0.000    0.000 _multivariate.py:1358(__init__)
        1    0.000    0.000    0.000    0.000 _multivariate.py:1518(dirichlet_frozen)
        1    0.000    0.000    0.000    0.000 _multivariate.py:1580(wishart_gen)
        2    0.000    0.000    0.000    0.000 _multivariate.py:1679(__init__)
        1    0.000    0.000    0.000    0.000 _multivariate.py:178(multi_rv_generic)
       10    0.000    0.000    0.000    0.000 _multivariate.py:184(__init__)
        1    0.000    0.000    0.000    0.000 _multivariate.py:212(multi_rv_frozen)
        1    0.000    0.000    0.000    0.000 _multivariate.py:2181(wishart_frozen)
        1    0.000    0.000    0.000    0.000 _multivariate.py:2314(invwishart_gen)
        1    0.000    0.000    0.000    0.000 _multivariate.py:2413(__init__)
        1    0.000    0.000    0.000    0.000 _multivariate.py:260(multivariate_normal_gen)
        1    0.000    0.000    0.000    0.000 _multivariate.py:2733(invwishart_frozen)
        1    0.000    0.000    0.000    0.000 _multivariate.py:2842(multinomial_gen)
        1    0.000    0.000    0.000    0.000 _multivariate.py:2944(__init__)
        1    0.000    0.000    0.000    0.000 _multivariate.py:3179(multinomial_frozen)
        1    0.000    0.000    0.000    0.000 _multivariate.py:3235(special_ortho_group_gen)
        1    0.000    0.000    0.000    0.000 _multivariate.py:3289(__init__)
        1    0.000    0.000    0.000    0.000 _multivariate.py:3359(special_ortho_group_frozen)
        1    0.000    0.000    0.000    0.000 _multivariate.py:3388(ortho_group_gen)
        1    0.000    0.000    0.000    0.000 _multivariate.py:3437(__init__)
        1    0.000    0.000    0.000    0.000 _multivariate.py:345(__init__)
        1    0.000    0.000    0.000    0.000 _multivariate.py:3495(random_correlation_gen)
        1    0.000    0.000    0.000    0.000 _multivariate.py:3547(__init__)
        1    0.000    0.000    0.000    0.000 _multivariate.py:3684(unitary_group_gen)
        1    0.000    0.000    0.000    0.000 _multivariate.py:3725(__init__)
        1    0.001    0.001    0.005    0.005 _multivariate.py:4(<module>)
        1    0.000    0.000    0.000    0.000 _multivariate.py:681(multivariate_normal_frozen)
        1    0.000    0.000    0.000    0.000 _multivariate.py:816(matrix_normal_gen)
        1    0.000    0.000    0.000    0.000 _multivariate.py:916(__init__)
        1    0.000    0.000    0.000    0.000 _norm.py:3(<module>)
        1    0.000    0.000    0.000    0.000 _numdiff.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _numpy_compat.py:3(<module>)
        1    0.000    0.000    0.000    0.000 _ode.py:102(ode)
        1    0.000    0.000    0.000    0.000 _ode.py:1035(zvode)
        1    0.000    0.000    0.000    0.000 _ode.py:1107(dopri5)
        1    0.000    0.000    0.000    0.000 _ode.py:1194(dop853)
        1    0.000    0.000    0.000    0.000 _ode.py:1237(lsoda)
        1    0.001    0.001    0.001    0.001 _ode.py:39(<module>)
        1    0.000    0.000    0.000    0.000 _ode.py:590(complex_ode)
        1    0.000    0.000    0.000    0.000 _ode.py:757(IntegratorConcurrencyError)
        1    0.000    0.000    0.000    0.000 _ode.py:772(IntegratorBase)
        1    0.000    0.000    0.000    0.000 _ode.py:834(vode)
        2    0.000    0.000    0.000    0.000 _onenormest.py:122(_blocked_elementwise)
        1    0.000    0.000    0.000    0.000 _onenormest.py:2(<module>)
        1    0.000    0.000    0.000    0.000 _pade.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _parallel_backends.py:117(PoolManagerMixin)
        1    0.000    0.000    0.000    0.000 _parallel_backends.py:151(AutoBatchingMixin)
        1    0.000    0.000    0.000    0.000 _parallel_backends.py:21(ParallelBackendBase)
        1    0.000    0.000    0.000    0.000 _parallel_backends.py:231(ThreadingBackend)
        1    0.000    0.000    0.000    0.000 _parallel_backends.py:254(MultiprocessingBackend)
        1    0.000    0.000    0.002    0.002 _parallel_backends.py:3(<module>)
        1    0.000    0.000    0.000    0.000 _parallel_backends.py:328(ImmediateResult)
        1    0.000    0.000    0.000    0.000 _parallel_backends.py:338(SafeFunction)
        1    0.000    0.000    0.000    0.000 _parallel_backends.py:362(FallbackToBackend)
        1    0.000    0.000    0.000    0.000 _parallel_backends.py:96(SequentialBackend)
        1    0.000    0.000    0.000    0.000 _plotutils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _polybase.py:19(ABCPolyBase)
        1    0.000    0.000    0.000    0.000 _polybase.py:8(<module>)
        1    0.000    0.000    0.000    0.000 _procrustes.py:4(<module>)
        1    0.000    0.000    0.000    0.000 _procrustes.py:6(<module>)
        1    0.000    0.000    0.000    0.000 _remove_redundancy.py:4(<module>)
        1    0.001    0.001    0.004    0.004 _root.py:7(<module>)
        1    0.000    0.000    0.000    0.000 _search.py:1084(RandomizedSearchCV)
        1    0.000    0.000    0.000    0.000 _search.py:168(ParameterSampler)
        1    0.000    0.000    0.000    0.000 _search.py:364(_CVScoreTuple)
        1    0.000    0.000    0.000    0.000 _search.py:386(BaseSearchCV)
        1    0.000    0.000    0.001    0.001 _search.py:4(<module>)
        1    0.000    0.000    0.000    0.000 _search.py:48(ParameterGrid)
        1    0.000    0.000    0.000    0.000 _search.py:778(GridSearchCV)
        1    0.000    0.000    0.000    0.000 _sketches.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _solvers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _spectral.py:13(_NoConvergence)
        1    0.000    0.000    0.000    0.000 _spectral.py:3(<module>)
        1    0.000    0.000    0.000    0.000 _spherical_bessel.py:1(<module>)
        1    0.001    0.001    0.002    0.002 _spherical_voronoi.py:6(<module>)
        1    0.000    0.000    0.000    0.000 _spherical_voronoi.py:94(SphericalVoronoi)
        1    0.000    0.000    0.000    0.000 _split.py:1068(RepeatedKFold)
        1    0.000    0.000    0.000    0.000 _split.py:1115(RepeatedStratifiedKFold)
        1    0.000    0.000    0.000    0.000 _split.py:1162(BaseShuffleSplit)
        1    0.000    0.000    0.000    0.000 _split.py:1236(ShuffleSplit)
        1    0.000    0.000    0.000    0.000 _split.py:124(LeaveOneOut)
        1    0.000    0.000    0.000    0.000 _split.py:1314(GroupShuffleSplit)
        1    0.000    0.000    0.000    0.000 _split.py:1465(StratifiedShuffleSplit)
        1    0.000    0.000    0.000    0.000 _split.py:1715(PredefinedSplit)
        1    0.000    0.000    0.000    0.000 _split.py:1814(_CVIterableWrapper)
        1    0.000    0.000    0.000    0.000 _split.py:198(LeavePOut)
        1    0.000    0.000    0.000    0.000 _split.py:269(_BaseKFold)
        1    0.000    0.000    0.000    0.000 _split.py:357(KFold)
        1    0.000    0.000    0.001    0.001 _split.py:4(<module>)
        1    0.000    0.000    0.000    0.000 _split.py:437(GroupKFold)
        1    0.000    0.000    0.000    0.000 _split.py:52(BaseCrossValidator)
        1    0.000    0.000    0.000    0.000 _split.py:525(StratifiedKFold)
        1    0.000    0.000    0.000    0.000 _split.py:676(TimeSeriesSplit)
        1    0.000    0.000    0.000    0.000 _split.py:781(LeaveOneGroupOut)
        1    0.000    0.000    0.000    0.000 _split.py:863(LeavePGroupsOut)
        1    0.000    0.000    0.000    0.000 _split.py:967(_RepeatedSplits)
        1    0.000    0.000    0.001    0.001 _stats_mstats_common.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _testutils.py:16(FPUModeChangeWarning)
        1    0.000    0.000    0.000    0.000 _testutils.py:21(PytestTester)
       17    0.000    0.000    0.000    0.000 _testutils.py:26(__init__)
        1    0.000    0.000    0.000    0.000 _testutils.py:4(<module>)
        1    0.000    0.000    0.000    0.000 _threadsafety.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _threadsafety.py:11(ReentrancyError)
        1    0.000    0.000    0.000    0.000 _threadsafety.py:15(ReentrancyLock)
        7    0.000    0.000    0.000    0.000 _threadsafety.py:27(__init__)
        6    0.000    0.000    0.002    0.000 _threadsafety.py:43(decorate)
        6    0.000    0.000    0.000    0.000 _threadsafety.py:50(non_reentrant)
        6    0.000    0.000    0.002    0.000 _threadsafety.py:54(decorator)
        1    0.000    0.000    0.000    0.000 _trustregion.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _trustregion.py:14(BaseQuadraticSubproblem)
        1    0.000    0.000    0.000    0.000 _trustregion_dogleg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _trustregion_dogleg.py:40(DoglegSubproblem)
        1    0.000    0.000    0.000    0.000 _trustregion_exact.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _trustregion_exact.py:188(IterativeSubproblem)
        1    0.000    0.000    0.000    0.000 _trustregion_krylov.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _trustregion_ncg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _trustregion_ncg.py:44(CGSteihaugSubproblem)
        1    0.000    0.000    0.000    0.000 _tukeylambda_stats.py:1(<module>)
        1    0.000    0.000    0.020    0.020 _util.py:1(<module>)
        8    0.000    0.000    0.000    0.000 _util.py:128(_prune_array)
        1    0.000    0.000    0.000    0.000 _util.py:138(DeprecatedImport)
        2    0.000    0.000    0.000    0.000 _util.py:156(__init__)
      121    0.000    0.000    0.000    0.000 _util.py:173(check_random_state)
      340    0.001    0.000    0.004    0.000 _util.py:314(getargspec_no_self)
        1    0.000    0.000    0.000    0.000 _validation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _validation.py:4(<module>)
        6    0.000    0.000    0.000    0.000 _version.py:114(_compare)
        1    0.000    0.000    0.000    0.000 _version.py:136(__lt__)
        2    0.000    0.000    0.000    0.000 _version.py:148(__gt__)
        3    0.000    0.000    0.000    0.000 _version.py:151(__ge__)
        1    0.000    0.000    0.000    0.000 _version.py:17(NumpyVersion)
        1    0.000    0.000    0.000    0.000 _version.py:18(NumpyVersion)
       12    0.000    0.000    0.001    0.000 _version.py:55(__init__)
        2    0.000    0.000    0.000    0.000 _version.py:7(<module>)
        6    0.000    0.000    0.000    0.000 _version.py:78(_compare_version)
       36    0.000    0.000    0.000    0.000 _weakrefset.py:16(__init__)
       36    0.000    0.000    0.000    0.000 _weakrefset.py:20(__enter__)
       36    0.000    0.000    0.000    0.000 _weakrefset.py:26(__exit__)
      491    0.001    0.000    0.001    0.000 _weakrefset.py:36(__init__)
       36    0.000    0.000    0.000    0.000 _weakrefset.py:52(_commit_removals)
       82    0.000    0.000    0.000    0.000 _weakrefset.py:58(__iter__)
      114    0.000    0.000    0.000    0.000 _weakrefset.py:70(__contains__)
       53    0.000    0.000    0.000    0.000 _weakrefset.py:83(add)
       17    0.000    0.000    0.001    0.000 abc.py:105(register)
       35    0.000    0.000    0.000    0.000 abc.py:128(__instancecheck__)
    39/24    0.000    0.000    0.001    0.000 abc.py:148(__subclasscheck__)
       73    0.000    0.000    0.000    0.000 abc.py:15(abstractmethod)
      154    0.002    0.000    0.007    0.000 abc.py:86(__new__)
      234    0.000    0.000    0.001    0.000 abc.py:89(<genexpr>)
        1    0.000    0.000    0.055    0.055 add_newdocs.py:10(<module>)
        1    0.000    0.000    0.000    0.000 affinity_propagation_.py:1(<module>)
        1    0.000    0.000    0.000    0.000 affinity_propagation_.py:192(AffinityPropagation)
        1    0.000    0.000    0.001    0.001 approximate.py:1(<module>)
        1    0.000    0.000    0.000    0.000 approximate.py:110(LSHForest)
        1    0.000    0.000    0.000    0.000 approximate.py:73(ProjectionToHashMixin)
        1    0.000    0.000    0.000    0.000 approximate.py:92(GaussianRandomProjectionHash)
        1    0.000    0.000    0.000    0.000 arpack.py:274(ArpackError)
        1    0.000    0.000    0.000    0.000 arpack.py:283(ArpackNoConvergence)
        1    0.000    0.000    0.000    0.000 arpack.py:309(_ArpackParams)
        1    0.000    0.000    0.000    0.000 arpack.py:379(_SymmetricArpackParams)
        1    0.000    0.000    0.000    0.000 arpack.py:597(_UnsymmetricArpackParams)
        1    0.002    0.002    0.002    0.002 arpack.py:7(<module>)
        1    0.000    0.000    0.000    0.000 arpack.py:901(SpLuInv)
        1    0.000    0.000    0.000    0.000 arpack.py:924(LuInv)
        1    0.000    0.000    0.000    0.000 arpack.py:948(IterInv)
        1    0.000    0.000    0.000    0.000 arpack.py:979(IterOpInv)
        1    0.000    0.000    0.000    0.000 arraypad.py:5(<module>)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1072(IntegerFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1085(BoolFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1095(ComplexFloatingFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1124(ComplexFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1131(LongComplexFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1139(_TimelikeFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1165(DatetimeFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1197(TimedeltaFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1202(SubArrayFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1212(StructuredVoidFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1249(StructureFormat)
        2    0.000    0.000    0.000    0.000 arrayprint.py:1469(set_string_function)
        2    0.000    0.000    0.000    0.000 arrayprint.py:406(_recursive_guard)
        2    0.000    0.000    0.000    0.000 arrayprint.py:416(decorating_function)
        1    0.000    0.000    0.000    0.000 arrayprint.py:5(<module>)
        1    0.000    0.000    0.000    0.000 arrayprint.py:775(FloatingFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:918(FloatFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:925(LongFloatFormat)
        1    0.000    0.000    0.000    0.000 arraysetops.py:27(<module>)
        1    0.000    0.000    0.000    0.000 arrayterator.py:20(Arrayterator)
        1    0.000    0.000    0.000    0.000 arrayterator.py:9(<module>)
        1    0.000    0.000    0.000    0.000 ast.py:217(NodeVisitor)
        1    0.000    0.000    0.000    0.000 ast.py:254(NodeTransformer)
        1    0.000    0.000    0.000    0.000 ast.py:27(<module>)
        2    0.000    0.000    0.000    0.000 atexit.py:37(register)
        1    0.000    0.000    0.000    0.000 atexit.py:6(<module>)
        1    0.000    0.000    0.001    0.001 backports.py:3(<module>)
        6    0.003    0.000    0.077    0.013 base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 base.py:101(NeighborsBase)
  2898967    1.113    0.000    2.064    0.000 base.py:1187(isspmatrix)
        1    0.000    0.000    0.000    0.000 base.py:176(BaseEstimator)
        1    0.000    0.000    0.000    0.000 base.py:18(SelectorMixin)
        1    0.000    0.000    0.000    0.000 base.py:18(SparseWarning)
        1    0.000    0.000    0.000    0.000 base.py:2(<module>)
        1    0.000    0.000    0.000    0.000 base.py:21(_BasePCA)
        1    0.000    0.000    0.000    0.000 base.py:218(DenseOutput)
        1    0.000    0.000    0.000    0.000 base.py:22(SparseFormatWarning)
        1    0.000    0.000    0.000    0.000 base.py:229(LinearModel)
       24    0.000    0.000    0.000    0.000 base.py:243(nnz)
        1    0.000    0.000    0.000    0.000 base.py:259(ConstantDenseOutput)
        1    0.000    0.000    0.000    0.000 base.py:26(OdeSolver)
        1    0.000    0.000    0.000    0.000 base.py:26(SparseEfficiencyWarning)
        1    0.000    0.000    0.000    0.000 base.py:270(KNeighborsMixin)
        1    0.000    0.000    0.000    0.000 base.py:272(LinearClassifierMixin)
        1    0.000    0.000    0.000    0.000 base.py:299(asformat)
        1    0.000    0.000    0.001    0.001 base.py:3(<module>)
        1    0.000    0.000    0.000    0.000 base.py:320(ClassifierMixin)
        1    0.000    0.000    0.000    0.000 base.py:351(SparseCoefMixin)
        1    0.000    0.000    0.000    0.000 base.py:353(RegressorMixin)
        1    0.000    0.000    0.000    0.000 base.py:391(ClusterMixin)
        1    0.000    0.000    0.000    0.000 base.py:4(<module>)
        1    0.000    0.000    0.000    0.000 base.py:405(LinearRegression)
        1    0.000    0.000    0.000    0.000 base.py:414(BiclusterMixin)
        1    0.000    0.000    0.000    0.000 base.py:484(BaseSVC)
        1    0.000    0.000    0.000    0.000 base.py:490(TransformerMixin)
        1    0.000    0.000    0.000    0.000 base.py:503(RadiusNeighborsMixin)
        1    0.000    0.000    0.000    0.000 base.py:523(DensityMixin)
        1    0.000    0.000    0.000    0.000 base.py:542(MetaEstimatorMixin)
        1    0.000    0.000    0.000    0.000 base.py:60(BaseLibSVM)
        1    0.000    0.000    0.000    0.000 base.py:64(spmatrix)
        1    0.000    0.000    0.000    0.000 base.py:672(__getattr__)
        6    0.000    0.000    0.000    0.000 base.py:72(__init__)
        1    0.000    0.000    0.000    0.000 base.py:730(SupervisedFloatMixin)
        1    0.000    0.000    0.000    0.000 base.py:750(SupervisedIntegerMixin)
        1    0.000    0.000    0.000    0.000 base.py:793(UnsupervisedMixin)
       28    0.000    0.000    0.000    0.000 base.py:86(get_shape)
        1    0.000    0.000    0.000    0.000 basic.py:1044(LstsqLapackError)
        1    0.001    0.001    0.001    0.001 basic.py:5(<module>)
        1    0.001    0.001    0.002    0.002 basic.py:7(<module>)
        1    0.000    0.000    0.000    0.000 basic.py:756(erfinv)
        1    0.000    0.000    0.000    0.000 bayes.py:23(BayesianRidge)
        1    0.000    0.000    0.000    0.000 bayes.py:282(ARDRegression)
        1    0.000    0.000    0.000    0.000 bayes.py:3(<module>)
        1    0.000    0.000    0.000    0.000 bdf.py:1(<module>)
        1    0.000    0.000    0.000    0.000 bdf.py:437(BdfDenseOutput)
        1    0.000    0.000    0.000    0.000 bdf.py:72(BDF)
        1    0.000    0.000    0.000    0.000 bicluster.py:1(<module>)
        1    0.000    0.000    0.000    0.000 bicluster.py:182(SpectralCoclustering)
        1    0.000    0.000    0.000    0.000 bicluster.py:301(SpectralBiclustering)
        1    0.000    0.000    0.000    0.000 bicluster.py:6(<module>)
        1    0.000    0.000    0.000    0.000 bicluster.py:89(BaseSpectral)
        1    0.000    0.000    0.000    0.000 birch.py:243(_CFSubcluster)
        1    0.000    0.000    0.000    0.000 birch.py:324(Birch)
        1    0.000    0.000    0.000    0.000 birch.py:5(<module>)
        1    0.000    0.000    0.000    0.000 birch.py:90(_CFNode)
        1    0.000    0.000    0.000    0.000 bisect.py:1(<module>)
        1    0.001    0.001    0.001    0.001 blas.py:202(<module>)
        3    0.000    0.000    0.000    0.000 blas.py:236(find_best_blas_type)
        3    0.000    0.000    0.000    0.000 blas.py:297(_get_funcs)
        3    0.000    0.000    0.000    0.000 blas.py:343(get_blas_funcs)
        1    0.000    0.000    0.000    0.000 bounds.py:1(<module>)
        1    0.000    0.000    0.000    0.000 bsr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 bsr.py:23(bsr_matrix)
        1    0.000    0.000    0.000    0.000 bvls.py:1(<module>)
        1    0.000    0.000    0.000    0.000 camera.py:13(Camera)
        1    0.128    0.128    0.728    0.728 camera.py:14(__init__)
        1    0.000    0.000    0.000    0.000 camera.py:2(<module>)
     1309    0.033    0.000   15.385    0.012 camera.py:26(read)
        1    0.000    0.000    0.169    0.169 camera.py:38(load_params)
        1    0.000    0.000    0.431    0.431 camera.py:48(set_frame_size)
        1    0.000    0.000    0.000    0.000 canonical_constraint.py:1(<module>)
        1    0.000    0.000    0.000    0.000 canonical_constraint.py:5(CanonicalConstraint)
        1    0.004    0.004    0.005    0.005 case.py:1(<module>)
        1    0.000    0.000    0.000    0.000 case.py:1018(FunctionTestCase)
        1    0.000    0.000    0.000    0.000 case.py:131(TestCase)
        1    0.000    0.000    0.000    0.000 case.py:25(SkipTest)
        1    0.000    0.000    0.000    0.000 case.py:34(_ExpectedFailure)
        1    0.000    0.000    0.000    0.000 case.py:45(_UnexpectedSuccess)
        7    0.000    0.000    0.000    0.000 case.py:607(_deprecate)
        1    0.000    0.000    0.000    0.000 case.py:98(_AssertRaisesContext)
        1    0.000    0.000    0.000    0.000 chebyshev.py:2109(Chebyshev)
        1    0.000    0.000    0.000    0.000 chebyshev.py:88(<module>)
        1    0.000    0.000    0.000    0.000 class_weight.py:5(<module>)
        1    0.000    0.000    0.002    0.002 classes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 classes.py:13(LinearSVC)
        1    0.000    0.000    0.000    0.000 classes.py:246(LinearSVR)
        1    0.000    0.000    0.000    0.000 classes.py:426(SVC)
        1    0.000    0.000    0.000    0.000 classes.py:588(NuSVC)
        1    0.000    0.000    0.000    0.000 classes.py:741(SVR)
        1    0.000    0.000    0.000    0.000 classes.py:855(NuSVR)
        1    0.000    0.000    0.000    0.000 classes.py:968(OneClassSVM)
        1    0.000    0.000    0.000    0.000 classification.py:1(<module>)
        1    0.000    0.000    0.000    0.000 classification.py:227(RadiusNeighborsClassifier)
        1    0.000    0.000    0.000    0.000 classification.py:23(KNeighborsClassifier)
        1    0.000    0.000    0.000    0.000 classification.py:8(<module>)
        1    0.000    0.000    0.000    0.000 cobyla.py:11(<module>)
        1    0.001    0.001    0.001    0.001 collections.py:11(<module>)
        1    0.000    0.000    0.000    0.000 collections.py:125(items)
       68    0.024    0.000    0.030    0.000 collections.py:305(namedtuple)
     2590    0.001    0.000    0.001    0.000 collections.py:349(<genexpr>)
      251    0.000    0.000    0.000    0.000 collections.py:373(<genexpr>)
      251    0.000    0.000    0.000    0.000 collections.py:375(<genexpr>)
        1    0.000    0.000    0.000    0.000 collections.py:38(OrderedDict)
        1    0.000    0.000    0.000    0.000 collections.py:407(Counter)
        4    0.000    0.000    0.000    0.000 collections.py:50(__init__)
        4    0.000    0.000    0.000    0.000 collections.py:71(__setitem__)
        3    0.000    0.000    0.000    0.000 collections.py:90(__iter__)
        2    0.000    0.000    0.000    0.000 common.py:1(<module>)
        1    0.000    0.000    0.000    0.000 common.py:113(OdeSolution)
        1    0.000    0.000    0.000    0.000 common.py:4(<module>)
        1    0.001    0.001    0.021    0.021 compressed.py:1(<module>)
       19    0.000    0.000    0.000    0.000 compressed.py:100(getnnz)
        1    0.000    0.000    0.000    0.000 compressed.py:1006(sum_duplicates)
        2    0.000    0.000    0.000    0.000 compressed.py:1037(__set_sorted)
        4    0.000    0.000    0.000    0.000 compressed.py:1062(prune)
        2    0.000    0.000    0.000    0.000 compressed.py:117(_set_self)
        4    0.000    0.000    0.000    0.000 compressed.py:128(check_format)
        1    0.000    0.000    0.000    0.000 compressed.py:22(_cs_matrix)
      4/2    0.000    0.000    0.001    0.000 compressed.py:25(__init__)
        1    0.000    0.000    0.000    0.000 compressed.py:599(_minor_reduce)
        1    0.000    0.000    0.000    0.000 compressed.py:977(__get_has_canonical_format)
        1    0.000    0.000    0.000    0.000 compressed.py:998(__set_has_canonical_format)
        1    0.000    0.000    0.000    0.000 connection.py:35(<module>)
        1    0.000    0.000    0.000    0.000 connection.py:43(Listener)
